,id,carat,depth,table,cut_c,color_c,clarity_c
3658,3658,0.24,61.9,57.0,2,2,5
3659,3659,1.11,60.7,59.0,4,3,1
3660,3660,1.06,62.2,56.0,4,3,1
3661,3661,0.34,62.2,55.0,4,5,3
3662,3662,0.3,63.3,59.0,1,1,4
3663,3663,0.3,61.2,57.0,4,3,7
3664,3664,0.27,62.3,55.0,4,3,1
3665,3665,0.9,65.7,65.0,0,6,2
3666,3666,0.34,61.7,56.0,4,3,3
3667,3667,2.07,61.7,60.0,3,0,2
3668,3668,0.38,61.7,56.0,4,1,5
3669,3669,0.35,62.4,55.0,4,4,3
3670,3670,0.43,62.0,55.0,4,3,2
3671,3671,1.05,61.3,57.0,4,2,2
3672,3672,1.12,60.9,57.0,4,1,4
3673,3673,0.7,63.1,58.0,2,3,3
3674,3674,2.38,58.2,60.0,3,2,2
3675,3675,1.11,63.1,57.0,2,1,1
3676,3676,1.14,62.6,53.0,4,2,3
3677,3677,0.8,59.4,60.0,2,3,2
3678,3678,0.5,62.6,58.0,3,6,1
3679,3679,0.9,62.3,56.0,2,5,4
3680,3680,0.32,62.3,57.0,4,5,3
3681,3681,0.25,59.7,57.0,2,4,4
3682,3682,2.06,60.3,56.0,4,6,1
3683,3683,0.32,61.3,60.0,3,6,2
3684,3684,1.0,62.9,59.0,3,4,3
3685,3685,0.9,62.6,57.0,4,4,1
3686,3686,0.4,61.3,57.0,4,6,3
3687,3687,0.54,62.1,59.0,2,6,4
3688,3688,0.53,61.6,56.0,4,4,3
3689,3689,1.01,61.7,58.0,3,0,1
3690,3690,0.9,59.3,56.0,1,4,2
3691,3691,1.55,59.8,59.0,2,3,2
3692,3692,0.62,63.4,55.0,2,6,4
3693,3693,0.32,60.5,58.0,3,3,3
3694,3694,2.02,62.7,53.0,3,2,3
3695,3695,1.13,60.9,59.0,3,2,2
3696,3696,0.9,59.1,60.0,2,6,4
3697,3697,0.79,62.8,55.0,2,4,2
3698,3698,0.31,60.2,56.0,2,6,2
3699,3699,0.41,62.0,60.0,3,5,4
3700,3700,0.71,62.2,56.0,4,3,4
3701,3701,1.12,61.7,59.0,2,2,1
3702,3702,1.01,60.9,60.0,3,4,1
3703,3703,0.71,63.0,55.0,2,4,2
3704,3704,0.9,63.1,57.0,1,4,3
3705,3705,0.4,63.1,58.0,2,4,2
3706,3706,0.71,60.7,58.0,3,6,2
3707,3707,0.7,61.7,59.0,3,5,6
3708,3708,1.51,60.2,63.0,2,3,4
3709,3709,0.37,61.3,55.0,4,5,4
3710,3710,0.71,61.2,58.0,4,3,2
3711,3711,1.04,61.8,58.0,3,3,5
3712,3712,0.38,61.3,56.0,4,4,4
3713,3713,2.09,61.4,56.0,4,1,2
3714,3714,0.26,61.8,57.0,2,3,6
3715,3715,0.53,61.2,57.0,4,6,3
3716,3716,0.33,61.6,58.0,3,2,5
3717,3717,1.57,61.3,59.0,3,0,4
3718,3718,1.19,62.2,58.0,3,1,2
3719,3719,1.24,60.0,58.0,2,2,1
3720,3720,0.52,61.1,55.0,4,3,4
3721,3721,1.11,62.5,58.0,3,5,1
3722,3722,2.21,60.1,60.0,4,3,1
3723,3723,0.8,62.0,57.0,4,5,2
3724,3724,0.7,63.0,61.0,3,4,3
3725,3725,1.18,61.1,57.0,4,3,6
3726,3726,0.3,63.1,54.0,1,2,6
3727,3727,0.7,61.7,57.0,2,0,2
3728,3728,2.01,60.6,62.0,2,2,2
3729,3729,0.8,63.4,57.0,2,4,2
3730,3730,0.31,61.8,56.0,4,5,3
3731,3731,1.34,62.4,57.0,3,2,2
3732,3732,1.47,62.8,57.0,3,3,3
3733,3733,1.09,62.4,56.0,4,3,2
3734,3734,1.01,60.4,57.0,3,5,1
3735,3735,0.31,61.7,55.0,4,5,3
3736,3736,2.17,60.7,57.0,4,1,2
3737,3737,0.32,61.5,60.0,3,6,5
3738,3738,0.5,60.2,60.0,3,3,3
3739,3739,0.71,62.2,57.0,4,2,7
3740,3740,0.33,63.1,57.0,2,5,3
3741,3741,0.52,61.8,58.0,3,6,3
3742,3742,0.32,61.5,53.0,4,0,3
3743,3743,0.85,62.0,54.0,4,3,2
3744,3744,0.26,63.3,57.0,2,6,4
3745,3745,2.0,60.5,56.0,4,2,3
3746,3746,0.71,61.6,54.0,4,6,5
3747,3747,0.36,60.2,58.0,3,4,2
3748,3748,1.25,62.7,56.0,2,3,4
3749,3749,0.33,62.6,54.0,4,4,6
3750,3750,0.25,62.5,55.0,4,3,4
3751,3751,0.27,61.7,57.0,4,5,6
3752,3752,0.35,60.7,57.0,4,5,6
3753,3753,0.8,57.0,63.0,2,2,1
3754,3754,0.54,62.6,58.0,3,0,3
3755,3755,1.01,59.4,59.0,3,5,1
3756,3756,1.29,61.5,55.0,4,3,1
3757,3757,0.3,60.3,57.0,2,3,5
3758,3758,0.37,61.7,55.0,4,4,3
3759,3759,1.26,63.4,55.0,2,4,1
3760,3760,0.51,63.9,56.0,1,5,2
3761,3761,0.61,60.7,56.0,4,4,4
3762,3762,0.71,61.9,58.0,2,1,2
3763,3763,0.42,62.1,56.0,2,5,5
3764,3764,1.27,62.5,56.0,2,4,6
3765,3765,0.31,60.8,56.0,4,2,7
3766,3766,1.24,63.7,60.0,1,3,1
3767,3767,0.52,61.5,61.0,1,5,3
3768,3768,1.58,62.7,56.0,4,2,3
3769,3769,1.01,62.7,56.0,2,4,1
3770,3770,0.5,63.4,58.0,2,5,3
3771,3771,0.7,63.6,56.0,2,2,3
3772,3772,0.41,62.1,55.0,4,5,4
3773,3773,0.32,57.0,62.0,1,3,4
3774,3774,1.09,61.9,57.0,4,6,2
3775,3775,0.38,60.0,60.0,4,2,7
3776,3776,1.09,61.2,56.0,4,5,3
3777,3777,0.49,62.2,59.0,3,4,1
3778,3778,1.13,61.5,60.0,3,1,2
3779,3779,0.31,61.5,54.0,4,2,3
3780,3780,0.3,61.4,54.0,4,6,3
3781,3781,1.1,61.4,58.0,2,4,3
3782,3782,1.0,59.8,59.0,2,3,5
3783,3783,1.27,62.1,60.0,3,2,3
3784,3784,1.1,61.5,56.0,4,2,2
3785,3785,1.16,68.2,55.0,0,2,1
3786,3786,0.71,60.8,60.0,3,3,1
3787,3787,1.06,61.6,61.0,3,6,1
3788,3788,0.3,62.9,53.0,4,2,2
3789,3789,0.71,62.4,57.0,4,1,6
3790,3790,2.07,60.6,56.0,4,2,2
3791,3791,0.3,60.1,58.0,2,3,2
3792,3792,0.37,61.0,59.0,3,5,3
3793,3793,1.0,61.7,54.0,4,4,3
3794,3794,0.7,62.5,57.0,2,5,3
3795,3795,0.45,61.7,59.0,4,1,3
3796,3796,0.72,61.7,59.0,4,4,2
3797,3797,0.9,63.4,53.0,2,6,2
3798,3798,0.33,61.8,55.0,4,1,1
3799,3799,0.7,62.8,58.0,2,3,4
3800,3800,1.02,61.7,58.0,2,4,3
3801,3801,0.32,60.3,64.0,1,5,4
3802,3802,0.81,59.0,57.0,3,3,1
3803,3803,0.41,61.8,56.0,4,4,2
3804,3804,0.7,64.1,58.0,1,4,1
3805,3805,0.46,61.8,56.0,4,0,6
3806,3806,0.23,62.5,58.0,2,6,6
3807,3807,1.02,61.7,59.0,2,6,7
3808,3808,0.82,57.5,62.0,1,0,2
3809,3809,1.51,61.1,57.0,4,5,3
3810,3810,0.38,61.6,56.0,4,5,4
3811,3811,0.9,62.0,63.0,2,1,3
3812,3812,0.51,62.7,53.0,4,5,1
3813,3813,0.7,56.6,61.0,0,3,2
3814,3814,0.57,61.3,56.0,4,6,3
3815,3815,0.72,63.0,56.0,2,5,2
3816,3816,0.33,63.0,58.0,2,2,2
3817,3817,0.41,62.3,61.0,2,6,1
3818,3818,0.7,61.5,59.0,3,5,3
3819,3819,1.22,62.5,57.0,4,3,4
3820,3820,1.13,61.4,61.0,2,2,3
3821,3821,1.7,62.3,57.0,4,2,3
3822,3822,0.32,63.1,57.0,2,3,3
3823,3823,1.2,62.4,59.0,3,2,3
3824,3824,0.9,60.6,60.0,2,5,3
3825,3825,0.58,59.4,63.0,2,5,6
3826,3826,0.41,61.3,57.0,4,4,4
3827,3827,0.36,62.7,55.0,4,3,2
3828,3828,0.51,59.7,57.0,4,3,4
3829,3829,0.38,61.1,57.0,4,4,6
3830,3830,1.01,63.2,61.0,1,3,4
3831,3831,0.4,60.8,57.0,4,6,2
3832,3832,1.21,62.9,56.0,2,1,2
3833,3833,0.36,61.5,57.0,4,6,3
3834,3834,0.5,62.0,56.0,4,4,5
3835,3835,0.7,63.4,59.0,2,1,5
3836,3836,0.32,63.4,57.0,1,4,3
3837,3837,1.13,59.9,57.0,2,1,1
3838,3838,0.71,58.8,63.0,1,5,1
3839,3839,1.01,59.5,60.0,3,3,4
3840,3840,0.31,63.1,59.0,2,1,6
3841,3841,1.75,62.1,57.0,4,0,3
3842,3842,0.24,63.1,56.0,2,5,5
3843,3843,0.4,60.2,63.0,1,6,5
3844,3844,1.0,66.6,57.0,0,0,4
3845,3845,0.54,62.7,58.0,3,3,3
3846,3846,2.18,60.1,58.0,3,0,3
3847,3847,0.8,61.8,58.0,3,3,1
3848,3848,0.9,59.8,54.0,2,4,2
3849,3849,0.3,62.5,57.0,2,6,2
3850,3850,0.31,61.9,61.0,1,0,4
3851,3851,0.56,62.2,60.0,3,2,3
3852,3852,0.3,60.7,56.0,4,4,7
3853,3853,1.7,63.3,57.0,2,2,3
3854,3854,2.06,62.7,57.0,4,4,1
3855,3855,0.31,62.9,57.0,2,6,2
3856,3856,1.2,61.5,58.0,3,1,1
3857,3857,0.31,61.2,55.0,4,6,3
3858,3858,0.41,62.7,56.0,4,2,4
3859,3859,1.01,59.5,60.0,3,5,2
3860,3860,0.4,61.9,59.0,2,4,6
3861,3861,0.31,61.4,55.0,2,3,3
3862,3862,0.72,60.9,53.0,4,4,2
3863,3863,0.24,63.0,58.0,2,4,4
3864,3864,0.51,61.8,54.7,2,5,4
3865,3865,0.5,61.1,61.0,3,5,3
3866,3866,0.39,61.9,57.0,4,4,7
3867,3867,0.3,61.5,56.0,4,3,4
3868,3868,0.43,61.4,56.0,4,4,5
3869,3869,0.3,60.9,58.0,3,6,1
3870,3870,2.1,63.0,56.0,4,1,1
3871,3871,1.0,61.6,59.0,3,5,5
3872,3872,1.0,61.6,58.0,3,4,1
3873,3873,0.63,57.3,62.5,0,2,4
3874,3874,0.71,59.0,60.0,3,4,4
3875,3875,0.42,61.7,57.0,4,3,3
3876,3876,2.01,61.7,63.0,1,2,0
3877,3877,0.23,58.6,61.0,2,5,6
3878,3878,0.32,61.4,56.0,4,6,1
3879,3879,0.72,68.4,64.0,0,5,1
3880,3880,0.9,62.4,59.0,2,4,1
3881,3881,0.58,63.0,56.0,4,6,5
3882,3882,0.34,64.7,55.0,0,4,3
3883,3883,0.4,62.0,56.0,4,1,5
3884,3884,0.37,61.8,55.0,4,3,2
3885,3885,0.55,61.5,54.0,4,2,2
3886,3886,0.5,62.3,57.0,4,4,5
3887,3887,1.01,62.3,58.0,3,2,2
3888,3888,0.59,61.1,56.0,4,6,1
3889,3889,0.51,60.0,61.0,3,2,2
3890,3890,0.71,62.3,56.0,1,3,2
3891,3891,0.37,61.3,55.0,4,3,1
3892,3892,0.9,61.6,56.3,4,3,4
3893,3893,0.3,61.7,58.0,4,5,3
3894,3894,0.9,59.2,60.0,3,2,1
3895,3895,0.3,61.2,58.0,4,1,2
3896,3896,0.32,62.2,56.0,4,6,5
3897,3897,1.01,58.2,61.0,0,4,1
3898,3898,0.3,60.0,58.0,3,5,3
3899,3899,1.0,61.9,58.0,2,2,2
3900,3900,0.3,60.2,62.0,3,3,4
3901,3901,0.52,61.7,56.0,4,5,3
3902,3902,0.36,62.4,63.0,1,4,6
3903,3903,2.0,66.5,56.0,0,0,0
3904,3904,0.33,60.9,57.0,2,3,5
3905,3905,0.71,60.4,60.0,4,6,4
3906,3906,1.23,61.8,56.0,4,2,0
3907,3907,1.02,60.7,57.0,4,0,3
3908,3908,0.25,61.1,58.0,3,4,7
3909,3909,0.52,60.7,59.0,2,4,3
3910,3910,0.3,60.5,56.0,4,4,3
3911,3911,1.51,59.3,61.0,3,5,1
3912,3912,1.22,62.7,56.0,3,2,4
3913,3913,0.72,60.1,57.0,2,2,4
3914,3914,0.6,61.4,55.0,4,6,2
3915,3915,0.61,62.5,54.0,4,1,6
3916,3916,0.9,61.6,55.0,4,3,4
3917,3917,1.0,65.2,59.0,0,5,1
3918,3918,1.54,62.4,59.0,3,1,1
3919,3919,1.23,62.5,58.0,3,4,2
3920,3920,0.53,62.7,54.0,4,5,3
3921,3921,1.28,62.3,58.0,3,0,1
3922,3922,0.34,62.1,57.0,3,1,3
3923,3923,0.41,61.3,59.0,3,0,4
3924,3924,0.9,61.3,59.0,3,4,1
3925,3925,0.43,62.0,57.0,4,4,6
3926,3926,0.51,61.7,55.0,4,6,2
3927,3927,1.01,62.8,57.0,3,4,1
3928,3928,0.77,61.8,56.0,4,4,3
3929,3929,0.32,61.9,58.0,3,3,3
3930,3930,0.61,62.4,53.6,4,5,5
3931,3931,1.0,61.5,58.0,3,2,2
3932,3932,0.55,61.2,55.0,4,0,2
3933,3933,0.52,62.3,56.0,4,0,2
3934,3934,1.02,63.0,57.0,2,5,1
3935,3935,0.51,61.4,55.8,2,2,3
3936,3936,0.43,63.8,55.0,1,6,2
3937,3937,0.64,61.3,56.0,4,3,7
3938,3938,1.33,62.5,58.0,3,5,1
3939,3939,0.98,56.8,64.0,1,4,2
3940,3940,1.2,61.7,56.0,2,1,2
3941,3941,0.33,59.9,61.0,2,4,2
3942,3942,0.26,63.3,58.0,1,2,5
3943,3943,1.5,62.0,53.0,4,4,2
3944,3944,0.52,58.5,60.0,3,4,3
3945,3945,0.41,62.0,55.0,4,5,4
3946,3946,1.64,63.8,58.0,1,3,1
3947,3947,0.41,61.0,56.0,2,3,3
3948,3948,1.54,60.9,56.4,4,2,1
3949,3949,1.17,62.2,56.0,4,4,4
3950,3950,0.91,62.6,58.0,3,3,2
3951,3951,0.7,61.6,57.0,4,3,1
3952,3952,0.51,60.3,55.0,2,4,5
3953,3953,0.73,60.6,56.0,2,4,6
3954,3954,2.0,62.3,57.0,4,3,3
3955,3955,0.93,61.3,59.0,3,4,0
3956,3956,0.3,61.6,56.0,4,6,6
3957,3957,1.0,60.7,59.0,3,2,4
3958,3958,1.51,58.9,60.0,2,4,4
3959,3959,0.31,62.8,56.0,4,3,7
3960,3960,0.41,60.9,56.0,4,4,6
3961,3961,0.42,61.5,56.0,4,3,1
3962,3962,0.53,61.5,55.0,4,5,4
3963,3963,1.29,61.8,55.0,4,2,2
3964,3964,1.1,61.3,57.0,4,3,4
3965,3965,1.11,62.4,58.0,2,2,3
3966,3966,1.06,58.5,57.0,1,4,4
3967,3967,0.23,61.1,60.0,3,5,6
3968,3968,0.41,62.4,54.0,4,3,7
3969,3969,1.02,60.7,57.0,4,2,1
3970,3970,0.53,61.3,58.0,3,3,2
3971,3971,1.05,60.5,58.0,3,2,3
3972,3972,0.32,62.1,56.0,4,5,3
3973,3973,0.31,61.9,55.0,4,6,5
3974,3974,1.21,62.8,57.0,3,1,2
3975,3975,0.91,61.6,58.0,3,5,3
3976,3976,1.5,61.3,61.0,1,6,2
3977,3977,0.31,62.7,57.0,4,3,5
3978,3978,0.3,62.6,56.0,4,5,3
3979,3979,1.25,62.6,56.0,4,5,3
3980,3980,1.23,61.1,57.0,4,1,4
3981,3981,0.3,61.6,56.0,4,5,3
3982,3982,1.01,63.6,59.0,1,4,3
3983,3983,0.92,62.3,63.0,1,2,4
3984,3984,1.3,62.4,56.1,4,3,5
3985,3985,0.53,62.5,55.0,2,3,1
3986,3986,0.8,63.1,57.0,2,6,3
3987,3987,1.01,61.4,59.0,2,6,2
3988,3988,0.51,61.8,57.0,4,2,4
3989,3989,0.36,59.9,55.0,2,5,3
3990,3990,0.55,60.1,56.0,4,1,7
3991,3991,0.4,61.6,56.0,4,5,4
3992,3992,2.06,62.3,56.0,4,3,1
3993,3993,0.5,62.2,53.0,4,2,2
3994,3994,2.13,62.2,55.0,4,2,2
3995,3995,0.5,61.8,58.0,3,4,3
3996,3996,1.47,62.6,60.0,2,0,5
3997,3997,1.01,63.5,59.0,1,4,2
3998,3998,0.3,58.4,62.0,2,5,4
3999,3999,0.4,63.0,59.0,2,6,1
4000,4000,0.9,57.7,65.0,1,3,2
4001,4001,0.33,62.3,55.0,4,3,6
4002,4002,0.34,60.7,56.0,4,2,2
4003,4003,0.7,63.3,56.0,1,4,6
4004,4004,0.4,61.3,54.0,2,4,4
4005,4005,1.66,62.6,59.0,3,0,5
4006,4006,1.04,59.2,58.0,3,5,1
4007,4007,0.32,62.0,54.0,4,1,4
4008,4008,0.55,63.1,58.0,1,5,2
4009,4009,0.32,60.0,58.0,3,1,1
4010,4010,2.0,66.1,57.0,0,4,0
4011,4011,0.3,63.0,55.0,2,6,1
4012,4012,0.77,62.3,58.0,3,0,3
4013,4013,1.0,61.0,60.0,3,4,6
4014,4014,2.06,62.6,58.0,2,0,3
4015,4015,1.25,60.7,58.0,3,2,2
4016,4016,0.33,63.1,56.0,2,5,2
4017,4017,0.31,60.2,56.0,3,6,2
4018,4018,0.58,61.6,59.0,3,5,2
4019,4019,0.34,61.0,55.0,2,2,5
4020,4020,1.52,63.3,57.0,2,3,3
4021,4021,0.26,61.9,58.0,3,5,4
4022,4022,0.41,61.8,55.0,4,3,6
4023,4023,1.01,61.7,58.0,3,4,2
4024,4024,0.41,63.4,58.0,1,5,1
4025,4025,1.08,61.0,60.0,3,0,2
4026,4026,0.7,61.9,58.0,4,3,2
4027,4027,0.73,61.1,56.0,4,4,6
4028,4028,0.52,62.9,57.0,2,4,5
4029,4029,0.92,60.6,61.0,2,6,4
4030,4030,1.01,62.8,57.0,2,0,2
4031,4031,1.21,61.0,64.0,1,0,3
4032,4032,0.31,60.8,56.0,4,3,6
4033,4033,0.41,59.9,58.0,3,4,4
4034,4034,1.0,62.5,57.0,4,5,3
4035,4035,2.04,60.0,60.0,4,1,2
4036,4036,1.5,59.4,62.0,4,0,2
4037,4037,0.32,62.0,57.0,4,3,3
4038,4038,1.03,62.8,57.0,2,4,7
4039,4039,1.09,62.5,56.0,4,2,2
4040,4040,0.24,62.8,57.0,2,0,5
4041,4041,1.53,62.8,57.0,4,3,3
4042,4042,1.24,61.7,55.0,4,0,3
4043,4043,0.5,60.6,59.0,3,4,4
4044,4044,0.34,60.3,54.0,3,3,3
4045,4045,0.81,62.9,56.9,2,3,1
4046,4046,0.42,62.0,57.0,4,4,2
4047,4047,0.5,62.5,58.0,3,3,4
4048,4048,0.56,61.7,55.1,4,4,4
4049,4049,0.41,61.7,55.0,4,5,4
4050,4050,0.52,61.5,55.0,4,6,5
4051,4051,1.6,59.8,56.0,2,1,6
4052,4052,1.0,63.4,59.0,1,5,6
4053,4053,0.61,63.4,57.1,1,5,0
4054,4054,0.51,60.7,66.0,0,4,5
4055,4055,0.9,67.0,56.0,0,1,5
4056,4056,0.3,64.4,58.0,0,3,5
4057,4057,1.1,62.3,58.0,2,3,2
4058,4058,1.02,60.2,60.0,2,4,2
4059,4059,0.9,63.0,59.0,3,0,1
4060,4060,0.53,61.9,55.0,4,5,2
4061,4061,0.5,62.9,55.0,4,4,3
4062,4062,1.03,63.0,56.0,4,3,4
4063,4063,0.71,62.6,55.0,4,5,1
4064,4064,2.1,60.4,59.0,3,2,1
4065,4065,0.31,61.0,58.0,3,5,4
4066,4066,0.35,60.6,57.0,4,4,6
4067,4067,1.24,62.2,56.0,4,4,3
4068,4068,0.54,61.4,66.0,0,4,2
4069,4069,0.4,61.5,58.0,2,1,6
4070,4070,0.23,62.5,55.0,2,5,5
4071,4071,0.3,62.2,57.0,4,3,6
4072,4072,0.31,61.4,59.0,3,3,7
4073,4073,0.42,61.8,55.0,4,2,6
4074,4074,1.59,60.7,56.0,4,2,4
4075,4075,3.01,60.2,59.0,3,1,1
4076,4076,0.7,57.8,61.0,1,4,4
4077,4077,0.92,60.2,61.0,2,6,1
4078,4078,0.39,62.3,59.0,3,3,3
4079,4079,0.9,62.7,54.0,3,4,3
4080,4080,1.71,62.1,54.0,4,4,1
4081,4081,0.31,62.9,58.0,2,2,4
4082,4082,1.0,62.2,55.0,3,6,4
4083,4083,1.31,61.2,58.0,2,1,3
4084,4084,0.3,61.2,59.0,4,6,4
4085,4085,0.54,60.7,56.0,3,5,3
4086,4086,0.37,60.7,60.0,3,0,3
4087,4087,0.71,60.9,55.0,4,1,4
4088,4088,0.59,62.3,54.0,4,4,2
4089,4089,0.3,60.6,61.0,3,3,6
4090,4090,1.09,62.4,57.0,4,6,1
4091,4091,1.01,62.8,56.0,2,5,5
4092,4092,0.7,61.2,60.0,3,5,2
4093,4093,1.02,61.1,58.0,3,3,2
4094,4094,2.01,60.6,60.0,2,0,1
4095,4095,1.0,62.2,62.0,1,3,2
4096,4096,1.01,63.1,59.0,1,3,3
4097,4097,0.31,63.9,55.0,1,4,4
4098,4098,0.57,61.3,55.1,4,2,4
4099,4099,0.35,60.8,58.0,3,6,1
4100,4100,0.3,62.0,55.0,4,5,3
4101,4101,1.02,59.2,57.0,4,3,2
4102,4102,1.13,62.6,60.0,3,2,2
4103,4103,0.61,59.4,59.0,4,2,7
4104,4104,1.6,61.4,57.0,4,2,4
4105,4105,1.5,61.3,59.0,2,2,1
4106,4106,0.96,60.7,55.0,4,4,0
4107,4107,1.07,58.9,58.0,3,2,3
4108,4108,0.95,59.8,60.0,3,3,1
4109,4109,1.25,59.6,59.0,4,1,2
4110,4110,1.07,61.2,57.0,4,4,1
4111,4111,1.41,59.4,59.0,2,0,4
4112,4112,0.71,64.3,63.0,1,1,3
4113,4113,0.33,62.0,54.0,4,1,7
4114,4114,0.7,61.2,60.0,3,0,3
4115,4115,1.0,63.4,58.0,2,4,1
4116,4116,0.55,61.2,55.0,4,4,3
4117,4117,0.54,63.7,57.0,1,6,2
4118,4118,0.5,61.8,58.0,3,4,3
4119,4119,1.22,61.9,60.0,3,6,1
4120,4120,1.52,58.1,62.0,3,1,2
4121,4121,0.53,61.4,57.0,4,4,6
4122,4122,0.35,61.1,56.0,4,1,7
4123,4123,0.7,61.0,57.0,3,2,5
4124,4124,0.5,60.9,57.0,4,4,1
4125,4125,0.52,62.0,56.0,4,6,3
4126,4126,1.52,64.0,55.0,1,5,4
4127,4127,0.32,61.9,56.0,4,4,3
4128,4128,2.03,62.6,56.0,4,3,1
4129,4129,0.4,63.2,60.0,2,6,4
4130,4130,0.8,62.7,58.0,2,4,5
4131,4131,1.18,61.6,58.0,3,3,5
4132,4132,0.42,63.0,55.0,2,6,2
4133,4133,1.51,63.2,58.0,2,1,1
4134,4134,0.32,62.0,57.0,4,5,3
4135,4135,0.31,62.5,56.0,4,1,2
4136,4136,1.02,60.5,60.0,2,5,4
4137,4137,1.58,62.6,59.0,3,3,3
4138,4138,0.31,61.0,56.0,4,3,7
4139,4139,1.52,62.3,56.0,4,6,3
4140,4140,1.53,58.5,59.0,2,4,2
4141,4141,1.23,62.1,57.0,4,4,1
4142,4142,0.71,62.9,55.0,2,5,2
4143,4143,1.65,62.1,56.0,4,2,5
4144,4144,0.39,62.3,57.0,4,4,4
4145,4145,0.9,64.5,55.0,0,5,1
4146,4146,0.42,62.0,55.0,4,4,6
4147,4147,0.72,60.5,55.0,4,5,2
4148,4148,1.6,62.0,56.0,4,4,4
4149,4149,1.52,57.3,58.0,1,5,0
4150,4150,0.6,58.1,63.0,1,5,4
4151,4151,1.08,63.0,54.0,3,3,1
4152,4152,1.03,61.7,55.0,4,5,1
4153,4153,0.4,61.3,56.0,4,4,4
4154,4154,0.3,62.3,56.0,4,3,2
4155,4155,0.3,60.3,57.0,4,1,3
4156,4156,2.31,62.9,58.0,3,1,1
4157,4157,0.38,62.2,55.0,4,4,7
4158,4158,0.76,61.8,57.0,4,6,3
4159,4159,0.32,60.8,57.0,4,3,4
4160,4160,1.2,62.0,58.0,2,2,1
4161,4161,0.5,63.1,57.0,2,6,4
4162,4162,1.5,61.2,57.0,2,4,2
4163,4163,0.9,62.4,54.0,4,3,3
4164,4164,1.14,60.9,57.0,4,3,4
4165,4165,0.74,61.3,58.0,2,5,2
4166,4166,0.96,62.6,59.0,2,3,1
4167,4167,0.51,57.6,56.0,1,3,5
4168,4168,1.04,62.6,59.0,3,2,2
4169,4169,0.72,60.9,57.0,3,0,2
4170,4170,0.28,62.4,54.0,2,2,5
4171,4171,0.31,59.2,60.0,3,1,4
4172,4172,0.57,60.0,61.0,1,4,4
4173,4173,0.42,58.8,60.0,3,5,1
4174,4174,0.51,61.7,56.0,4,3,4
4175,4175,0.53,61.4,56.0,4,3,7
4176,4176,1.08,62.3,54.0,4,4,3
4177,4177,2.19,62.5,58.0,3,1,1
4178,4178,0.34,61.8,58.0,3,3,3
4179,4179,0.9,60.1,59.0,2,3,7
4180,4180,0.9,63.4,57.0,2,4,2
4181,4181,1.74,61.7,58.0,3,3,4
4182,4182,0.62,60.9,59.0,3,3,3
4183,4183,0.35,62.0,56.0,4,2,4
4184,4184,0.31,62.7,55.0,4,6,3
4185,4185,1.44,59.5,61.0,3,3,3
4186,4186,1.53,63.9,59.0,1,1,1
4187,4187,0.3,62.3,56.0,2,2,6
4188,4188,0.36,61.9,55.0,4,5,5
4189,4189,1.51,58.4,60.0,3,0,2
4190,4190,0.53,61.4,57.0,4,3,5
4191,4191,0.3,62.9,56.0,2,5,2
4192,4192,1.96,60.4,62.0,3,2,1
4193,4193,0.7,62.8,56.0,2,2,7
4194,4194,2.1,61.3,59.0,3,0,3
4195,4195,1.39,61.6,53.0,4,1,5
4196,4196,0.75,61.6,58.0,3,4,3
4197,4197,0.91,61.1,55.0,4,4,1
4198,4198,0.56,61.8,55.0,2,6,6
4199,4199,1.0,62.2,54.0,4,6,3
4200,4200,0.24,61.7,61.0,2,5,6
4201,4201,1.06,62.5,56.0,3,6,1
4202,4202,0.32,60.9,56.0,4,2,7
4203,4203,0.58,59.7,59.0,3,3,5
4204,4204,0.81,61.7,61.0,3,0,4
4205,4205,1.15,61.1,53.0,3,6,2
4206,4206,0.53,60.2,56.0,2,6,1
4207,4207,0.52,61.7,56.0,4,2,6
4208,4208,2.01,63.6,59.0,1,3,1
4209,4209,0.35,61.8,58.0,3,4,3
4210,4210,0.9,63.2,55.0,1,6,2
4211,4211,1.02,65.5,60.0,0,6,1
4212,4212,0.7,65.8,57.0,0,1,2
4213,4213,0.9,61.4,58.0,2,4,2
4214,4214,1.02,61.0,58.0,4,2,1
4215,4215,1.11,62.3,55.0,4,2,2
4216,4216,0.39,61.8,56.0,3,0,6
4217,4217,0.76,61.5,58.0,3,5,1
4218,4218,0.32,61.2,56.0,4,3,5
4219,4219,0.58,60.9,58.0,2,5,3
4220,4220,0.36,62.0,57.0,3,5,3
4221,4221,1.29,63.8,60.0,1,4,2
4222,4222,0.7,61.9,60.0,3,4,6
4223,4223,0.5,64.6,54.0,1,5,2
4224,4224,0.37,61.0,58.0,2,4,3
4225,4225,0.25,57.7,62.0,2,5,6
4226,4226,1.5,64.1,58.0,1,5,2
4227,4227,0.72,63.7,56.4,2,3,3
4228,4228,0.53,62.7,56.0,3,0,3
4229,4229,0.41,61.5,55.0,4,3,1
4230,4230,0.9,65.7,57.0,0,4,3
4231,4231,0.42,63.3,58.0,2,6,2
4232,4232,0.83,63.1,57.0,2,6,1
4233,4233,1.05,62.5,60.0,2,3,1
4234,4234,1.24,61.0,59.0,3,6,1
4235,4235,0.7,62.7,56.0,4,0,5
4236,4236,0.36,61.0,57.0,4,4,3
4237,4237,0.82,62.1,56.0,4,5,1
4238,4238,0.49,58.5,61.5,1,4,4
4239,4239,1.0,62.9,58.0,3,5,3
