,id,carat,depth,table,cut_c,color_c,clarity_c,y
13381,13381,1.55,61.8,55.0,4,1,3,11574
13382,13382,1.02,63.2,58.0,2,6,2,5198
13383,13383,0.52,62.4,60.0,3,3,4,1815
13384,13384,1.01,61.6,60.0,3,2,1,3676
13385,13385,0.3,62.5,58.0,3,4,3,776
13386,13386,0.24,62.0,57.0,4,4,5,678
13387,13387,0.41,60.6,60.0,3,5,1,771
13388,13388,0.31,63.1,55.0,1,5,2,544
13389,13389,1.46,62.3,56.0,4,3,3,10302
13390,13390,2.05,62.5,56.0,2,5,1,17138
13391,13391,0.44,62.3,59.0,3,5,2,810
13392,13392,1.78,60.5,59.0,3,5,1,10765
13393,13393,1.03,65.3,59.0,0,5,1,3876
13394,13394,0.41,62.5,58.0,3,3,2,719
13395,13395,2.02,62.4,55.0,2,0,1,11757
13396,13396,1.21,61.8,57.0,4,4,1,6105
13397,13397,1.21,62.6,58.0,3,5,2,7334
13398,13398,0.31,62.2,54.0,4,2,6,907
13399,13399,1.07,59.2,61.0,2,2,2,5143
13400,13400,0.5,62.8,58.0,2,6,2,1415
13402,13402,0.38,62.2,54.0,4,6,2,1066
13403,13403,0.57,62.9,57.0,4,5,4,1982
13404,13404,1.57,59.2,59.0,3,3,2,11113
13405,13405,0.57,62.1,60.0,3,1,1,1097
13406,13406,1.21,59.3,60.0,3,2,3,6974
13407,13407,1.0,64.9,57.0,2,3,5,6818
13408,13408,0.61,61.4,55.7,4,3,3,1821
13409,13409,2.02,58.2,60.0,3,5,1,17938
13410,13410,1.02,61.0,56.0,4,4,3,6393
13411,13411,1.14,61.9,58.0,3,2,2,5458
13412,13412,0.36,60.8,58.0,3,3,1,608
13413,13413,0.38,61.3,56.0,4,4,4,1116
13414,13414,0.47,61.8,58.0,3,2,4,1143
13415,13415,0.64,61.6,62.0,3,5,3,1926
13416,13416,0.33,60.1,59.0,3,6,2,780
13417,13417,1.0,61.2,59.0,3,2,1,3850
13418,13418,0.4,62.4,56.0,4,0,7,1063
13419,13419,0.91,62.1,56.0,3,4,1,3096
13420,13420,0.56,61.7,56.0,4,5,5,2712
13421,13421,0.73,61.6,56.0,4,3,6,3913
13422,13422,0.72,62.6,59.0,3,5,1,2376
13423,13423,0.41,61.9,56.0,4,4,3,1107
13424,13424,1.31,62.8,57.0,3,1,4,5759
13425,13425,1.0,61.7,56.0,3,4,3,6608
13426,13426,1.05,59.6,60.0,3,5,5,9858
13427,13427,0.3,62.0,60.0,3,6,2,709
13428,13428,0.5,57.7,61.0,1,4,3,1626
13429,13429,0.41,62.0,54.5,4,1,6,891
13430,13430,0.3,61.7,60.0,3,3,4,776
13431,13431,1.03,60.5,55.0,4,3,2,5445
13432,13432,0.81,62.3,57.0,4,0,4,2626
13433,13433,0.33,62.1,56.0,2,3,3,579
13434,13434,0.32,61.3,58.0,3,4,6,926
13435,13435,0.5,61.2,56.0,4,3,1,1011
13436,13436,1.26,59.6,57.0,4,3,2,6738
13437,13437,1.01,61.8,60.0,3,5,2,5279
13438,13438,1.53,62.0,57.0,3,1,4,9877
13439,13439,1.52,62.3,58.0,3,3,2,10221
13440,13440,0.32,61.9,55.0,4,3,4,828
13441,13441,0.4,61.1,57.0,4,5,4,1291
13442,13442,1.01,60.6,61.0,3,2,1,3959
13443,13443,0.61,61.9,56.0,4,3,4,2167
13444,13444,1.24,61.7,59.0,3,2,3,6962
13445,13445,1.01,60.7,58.0,3,2,2,4771
13446,13446,0.6,61.2,56.0,4,5,3,2079
13447,13447,0.4,59.4,64.0,1,2,3,730
13448,13448,0.3,61.4,56.0,4,5,3,795
13449,13449,0.93,60.1,57.0,4,3,2,5126
13450,13450,0.32,62.5,58.0,3,3,2,477
13451,13451,0.39,62.4,53.6,4,3,6,1008
13452,13452,0.41,60.7,58.0,2,3,4,899
13453,13453,0.42,61.7,55.0,4,6,5,1185
13454,13454,1.3,61.7,56.0,4,1,3,6714
13455,13455,0.32,62.4,54.0,4,1,4,648
13456,13456,0.8,59.4,58.0,4,1,2,2927
13457,13457,2.02,60.8,62.0,3,2,3,18207
13458,13458,0.4,61.4,58.0,3,5,2,882
13459,13459,0.3,61.9,54.0,4,4,3,573
13460,13460,0.65,57.8,61.2,1,5,3,2406
13461,13461,0.41,60.9,56.0,4,3,5,960
13462,13462,1.01,61.1,57.0,4,3,5,8029
13463,13463,0.7,61.3,56.0,2,5,4,2967
13464,13464,0.31,64.3,55.0,1,1,2,488
13465,13465,1.55,61.2,55.0,4,1,4,10286
13466,13466,0.64,60.7,57.0,4,3,5,2587
13467,13467,0.79,61.8,59.0,3,2,2,2275
13468,13468,1.01,61.1,56.0,4,3,6,8647
13469,13469,1.71,60.2,58.0,3,1,2,11003
13470,13470,1.05,60.8,57.0,4,3,3,6486
13471,13471,1.13,59.3,59.0,3,3,6,8709
13472,13472,1.5,61.1,64.0,1,6,1,7722
13473,13473,0.32,61.6,57.0,4,4,3,828
13474,13474,0.23,60.8,58.0,2,5,3,402
13475,13475,1.5,64.6,60.0,0,4,2,11154
13476,13476,0.56,61.5,58.0,3,5,5,2279
13477,13477,0.33,62.2,56.0,4,1,7,694
13478,13478,0.33,61.2,56.0,4,5,3,723
13479,13479,0.53,62.6,58.0,3,3,3,1607
13480,13480,0.32,61.9,56.0,4,3,6,1080
13481,13481,1.01,61.6,57.0,4,6,5,12996
13482,13482,0.9,62.7,59.0,2,3,2,4059
13483,13483,0.31,61.5,59.0,2,5,7,1209
13484,13484,0.51,63.3,59.0,1,5,2,1304
13485,13485,1.03,61.5,57.0,4,2,4,4874
13486,13486,0.57,60.7,58.0,2,4,5,2351
13487,13487,0.34,62.0,55.0,4,3,3,596
13488,13488,1.0,63.8,58.0,1,4,3,6209
13489,13489,0.96,63.1,56.0,2,3,1,3951
13490,13490,0.34,62.0,55.0,4,6,2,584
13491,13491,0.7,61.9,56.0,4,5,2,3330
13492,13492,1.2,62.3,58.0,3,2,1,5280
13493,13493,0.9,61.5,58.0,3,6,2,4304
13494,13494,1.15,62.6,55.0,4,2,1,4572
13495,13495,2.01,59.3,62.0,3,0,2,12369
13496,13496,0.4,63.5,54.0,2,5,5,1017
13497,13497,0.61,61.2,57.2,1,3,0,931
13498,13498,0.37,61.8,56.0,4,6,4,872
13499,13499,0.47,61.8,62.0,1,1,6,1093
13500,13500,0.57,61.4,57.0,4,4,2,1571
13501,13501,0.41,62.6,57.0,4,5,2,969
13502,13502,0.32,61.0,56.0,4,6,3,828
13503,13503,0.4,60.7,60.0,3,0,4,810
13504,13504,1.26,62.0,58.0,3,1,2,6068
13505,13505,1.05,61.7,55.0,4,0,2,4405
13506,13506,0.57,62.4,58.0,3,3,4,1949
13507,13507,0.92,58.9,57.0,1,5,3,4406
13508,13508,0.35,61.8,58.0,3,4,3,906
13509,13509,2.03,61.7,59.0,3,2,2,16900
13510,13510,1.66,60.7,58.0,3,0,2,8487
13511,13511,0.76,61.7,59.0,3,6,3,3581
13512,13512,1.01,61.8,58.0,2,6,2,5812
13513,13513,0.71,64.2,58.0,1,6,4,3690
13514,13514,0.76,61.6,57.0,4,4,1,2253
13516,13516,0.71,58.7,61.0,3,6,3,2968
13517,13517,0.32,61.7,55.0,4,1,7,655
13518,13518,0.4,62.3,57.0,4,6,3,982
13519,13519,1.01,60.6,61.0,2,2,1,3888
13520,13520,0.41,61.7,55.0,4,6,3,1177
13521,13521,1.51,63.1,60.0,1,3,4,13686
13522,13522,0.7,63.5,59.0,1,1,2,1899
13523,13523,0.51,58.2,58.0,3,5,4,2020
13524,13524,0.51,62.2,55.0,2,5,2,1318
13525,13525,1.14,59.2,61.0,2,6,1,4957
13526,13526,0.35,61.3,56.0,2,1,5,620
13527,13527,0.56,61.5,57.0,4,5,3,1819
13528,13528,0.5,61.0,59.0,2,3,4,1624
13529,13529,1.01,61.2,57.0,4,3,2,5387
13530,13530,0.36,61.6,56.0,4,3,4,932
13531,13531,0.4,62.2,55.0,4,3,7,1333
13532,13532,0.52,61.9,59.0,2,3,2,1232
13533,13533,0.38,61.0,57.0,4,6,4,955
13534,13534,0.7,61.0,57.0,4,6,3,2859
13535,13535,0.74,63.3,59.0,2,5,1,1632
13537,13537,1.0,58.5,59.0,3,5,1,3450
13538,13538,1.02,61.1,62.0,3,4,1,4057
13539,13539,1.04,61.5,61.0,3,3,4,6814
13540,13540,0.63,60.3,62.0,3,5,7,2879
13541,13541,1.9,61.9,57.0,3,0,2,10885
13542,13542,1.5,58.4,62.0,1,2,1,7714
13544,13544,0.51,63.1,56.0,2,0,3,1080
13545,13545,0.72,62.0,56.0,4,2,3,2443
13546,13546,0.31,60.3,58.0,3,5,3,680
13547,13547,1.0,62.8,57.0,4,5,3,6720
13548,13548,1.25,62.3,59.0,3,0,1,4331
13549,13549,1.74,62.2,56.0,4,5,2,15847
13550,13550,0.31,63.5,56.0,2,6,2,732
13551,13551,0.83,63.5,58.0,2,5,2,3365
13552,13552,1.11,63.2,59.0,2,0,3,3730
13553,13553,0.3,62.9,58.0,3,2,2,554
13554,13554,2.0,60.9,54.0,3,0,1,11106
13555,13555,0.6,63.0,55.0,4,4,5,2143
13556,13556,0.45,61.5,57.0,4,3,6,1297
13557,13557,1.51,59.5,59.0,2,5,4,16129
13559,13559,0.3,63.1,58.0,1,3,4,605
13561,13561,0.59,62.2,59.0,4,2,3,1648
13562,13562,1.12,62.4,56.0,4,3,1,4712
13563,13563,0.86,60.2,56.0,4,6,1,3284
13564,13564,0.5,64.1,57.0,2,3,2,1187
13565,13565,1.7,60.6,58.0,3,2,3,10333
13566,13566,0.9,59.6,59.0,2,4,3,4397
13567,13567,0.78,61.9,55.0,4,3,1,2240
13568,13568,0.52,61.7,57.0,4,4,7,2733
13569,13569,1.01,60.0,61.0,2,3,7,7974
13570,13570,0.26,62.5,56.0,4,6,5,769
13571,13571,0.73,59.5,62.0,3,4,1,2393
13572,13572,1.43,61.6,54.0,4,2,5,10129
13573,13573,0.27,60.0,58.0,2,5,6,544
13574,13574,1.26,63.7,58.0,1,1,1,4953
13575,13575,0.9,62.9,58.0,3,5,3,4334
13576,13576,0.5,63.0,57.0,4,5,3,1629
13577,13577,0.4,60.9,60.0,3,6,2,689
13578,13578,0.91,64.3,58.0,1,1,3,2863
13579,13579,1.22,61.7,59.0,3,0,4,5910
13580,13580,0.52,60.7,58.0,3,5,3,1815
13581,13581,1.06,60.5,57.0,4,4,3,6399
13582,13582,1.0,62.7,59.0,2,3,3,6208
13583,13583,1.05,62.1,54.0,4,4,5,9092
13584,13584,1.11,61.7,57.0,4,3,1,5299
13585,13585,0.3,60.8,56.0,4,5,5,949
13586,13586,0.3,62.9,56.0,4,6,5,965
13587,13587,0.3,61.6,56.0,4,6,5,1041
13588,13588,1.04,59.9,56.0,4,4,2,4403
13589,13589,0.52,62.7,56.0,2,5,1,1173
13590,13590,1.5,61.0,58.0,3,5,1,9450
13591,13591,0.25,61.5,56.0,4,2,4,445
13592,13592,0.43,62.1,56.0,4,5,3,981
13593,13593,1.71,61.8,57.0,4,3,3,16817
13594,13594,2.0,61.5,59.0,3,0,0,5051
13595,13595,1.59,59.5,61.0,2,3,2,10963
13596,13596,0.3,61.9,56.0,4,6,2,552
13597,13597,0.86,64.6,58.8,0,3,4,3756
13598,13598,0.31,63.7,56.0,1,3,4,625
13599,13599,0.37,61.1,59.0,3,1,3,666
13600,13600,1.01,61.7,61.0,0,4,4,6651
13602,13602,1.21,60.7,60.0,3,1,1,4879
13603,13603,0.9,62.1,63.0,1,5,1,3724
13604,13604,0.31,61.9,58.0,2,2,5,625
13606,13606,1.01,62.5,58.0,2,2,2,4052
13607,13607,1.01,62.3,56.0,2,5,6,10704
13608,13608,0.51,62.4,57.0,4,5,3,1781
13609,13609,0.72,61.6,57.0,4,4,1,2074
13610,13610,0.38,61.9,58.0,3,5,6,1267
13611,13611,0.43,59.3,59.0,2,5,5,1291
13612,13612,0.65,60.0,60.4,1,3,4,2241
13613,13613,0.7,63.2,57.0,2,3,1,2117
13614,13614,0.9,62.7,59.0,3,6,1,3205
13615,13615,0.46,63.2,56.0,2,6,3,1262
13616,13616,0.9,61.7,59.0,3,2,3,4191
13617,13617,0.36,62.5,58.0,3,5,3,684
13618,13618,1.2,64.4,61.0,1,1,2,5458
13619,13619,1.56,62.9,58.0,2,1,2,7584
13621,13621,0.71,61.8,57.0,4,3,4,3431
13622,13622,2.02,64.5,57.0,0,2,3,18565
13623,13623,0.5,63.2,57.0,2,5,3,1629
13624,13624,0.27,60.2,59.0,3,5,4,470
13625,13625,1.0,64.7,59.0,0,4,3,4829
13626,13626,0.71,61.0,58.0,4,1,3,2141
13627,13627,1.0,58.7,58.0,3,0,2,3920
13628,13628,0.9,62.3,59.0,2,2,3,4328
13629,13629,0.56,61.2,56.0,4,3,3,1580
13630,13630,0.9,63.0,58.0,3,1,2,2861
13631,13631,1.02,62.1,59.0,3,2,4,5569
13632,13632,0.92,62.3,56.0,4,5,1,4871
13633,13633,0.55,61.0,56.0,4,6,3,1768
13634,13634,1.07,61.5,56.0,4,5,1,5602
13635,13635,1.02,63.1,58.0,2,0,1,3359
13636,13636,0.33,62.0,55.0,4,2,4,579
13637,13637,1.01,62.9,60.0,2,5,4,7332
13638,13638,1.24,59.9,61.0,2,5,4,10202
13639,13639,0.79,61.6,55.0,4,5,2,3715
13640,13640,0.38,59.7,62.0,2,3,3,715
13641,13641,0.92,63.3,59.0,1,6,1,3891
13642,13642,1.29,59.3,60.0,3,4,4,10437
13643,13643,1.08,59.5,59.0,2,5,1,4840
13645,13645,0.38,61.7,56.0,2,1,3,680
13646,13646,0.35,62.3,58.0,3,4,2,583
13647,13647,2.0,62.9,56.0,4,2,2,13320
13648,13648,0.42,61.7,55.0,4,1,7,961
13649,13649,0.32,63.1,57.0,1,3,3,561
13650,13650,1.06,61.7,62.0,3,5,1,4654
13651,13651,0.32,61.4,55.0,4,2,6,698
13652,13652,0.5,61.8,54.0,4,3,5,1766
13653,13653,0.72,61.3,56.0,4,3,4,3102
13654,13654,0.9,62.8,58.0,3,3,3,4137
13655,13655,1.09,61.8,55.0,4,5,2,6849
13656,13656,1.11,62.0,57.0,4,5,1,4196
13657,13657,0.73,62.1,59.0,4,5,2,2523
13658,13658,0.56,61.2,57.0,4,2,3,1388
13659,13659,1.63,61.0,60.0,3,1,3,10479
13660,13660,0.51,61.6,57.0,4,6,3,2056
13661,13661,0.9,60.8,58.0,2,2,3,3890
13662,13662,0.38,63.4,57.0,1,2,1,547
13663,13663,0.81,59.5,60.0,4,6,3,4315
13664,13664,2.0,62.4,58.0,1,0,4,14973
13665,13665,0.33,61.9,56.0,4,2,4,743
13666,13666,1.26,62.7,58.0,3,3,5,10302
13667,13667,0.5,61.6,55.0,4,5,3,1746
13669,13669,1.72,61.8,60.0,3,3,5,18730
13671,13671,0.42,60.8,59.0,3,6,4,1179
13672,13672,1.75,60.7,57.0,2,6,1,12012
13673,13673,0.35,62.4,54.0,4,1,5,590
13674,13674,0.9,62.7,57.0,4,2,3,4072
13675,13675,0.7,59.5,58.0,2,4,3,2812
13676,13676,1.29,62.9,59.0,3,2,2,6588
13677,13677,1.7,61.0,59.0,3,0,3,9901
13678,13678,0.31,61.4,62.0,3,4,3,802
13679,13679,1.12,60.7,56.0,4,2,2,5457
13680,13680,1.51,62.4,64.0,1,0,2,7162
13681,13681,1.01,60.1,61.0,1,2,2,5544
13682,13682,0.57,62.0,55.0,4,4,5,2339
13683,13683,0.3,62.7,60.0,3,6,2,709
13684,13684,0.83,60.5,55.0,2,0,3,2444
13685,13685,0.23,62.6,58.0,2,6,5,530
13686,13686,1.24,60.8,56.0,4,2,3,8257
13687,13687,0.41,59.8,55.0,4,5,1,876
13688,13688,0.4,60.7,56.0,4,4,6,1323
13689,13689,0.4,63.1,55.0,2,6,4,967
13690,13690,1.01,60.3,58.0,4,1,2,4641
13691,13691,0.73,58.3,58.0,3,4,1,2393
13692,13692,0.51,60.1,59.8,2,2,3,1328
13693,13693,0.35,62.5,55.0,4,5,3,767
13694,13694,0.78,62.7,61.0,1,4,1,2444
13695,13695,0.93,62.1,59.0,3,4,3,4961
13696,13696,0.26,62.1,55.0,4,2,7,545
13697,13697,0.38,61.8,56.0,4,5,1,628
13698,13698,1.5,61.9,60.0,2,4,3,13001
13699,13699,1.08,61.7,56.0,4,3,2,5439
13700,13700,0.37,61.5,56.0,4,3,7,1056
13701,13701,0.53,62.2,54.0,4,2,2,1205
13702,13702,0.74,61.2,56.0,4,3,3,3434
13703,13703,0.76,61.3,56.0,4,1,3,2793
13704,13704,0.51,61.0,58.0,3,3,4,1591
13705,13705,1.18,61.6,57.0,3,2,1,4956
13706,13706,1.03,59.3,56.0,1,2,2,4705
13707,13707,0.33,62.1,54.0,4,4,3,854
13708,13708,0.31,62.6,57.0,4,2,3,628
13709,13709,1.0,62.4,54.0,4,0,3,4539
13710,13710,1.27,60.2,58.0,3,2,2,6892
13711,13711,1.07,60.3,58.0,3,4,1,4700
13712,13712,0.32,61.8,59.0,3,5,6,954
13713,13713,1.51,62.1,58.0,3,1,5,9498
13714,13714,1.03,61.0,58.0,3,2,3,5579
13715,13715,0.42,62.1,55.0,4,6,5,1389
13716,13716,1.5,60.7,60.0,2,5,3,14256
13717,13717,1.59,59.9,59.0,2,6,1,10685
13718,13718,1.15,59.6,59.0,3,2,1,3735
13719,13719,1.01,59.7,58.0,2,6,1,4564
13720,13720,1.15,63.2,58.0,2,2,1,4767
13721,13721,0.36,62.2,54.1,4,2,7,877
13722,13722,0.91,62.6,57.0,4,3,2,3884
13724,13724,0.34,61.6,57.0,4,4,3,686
13725,13725,0.5,62.7,59.0,3,5,3,1676
13726,13726,0.42,62.0,54.0,4,6,1,660
13727,13727,0.33,60.7,55.0,4,2,3,551
13728,13728,0.32,61.7,55.0,4,6,5,790
13729,13729,0.7,62.4,56.0,4,4,4,3199
13730,13730,1.2,62.3,57.0,4,0,3,4927
13731,13731,0.2,59.7,62.0,3,5,3,367
13732,13732,0.42,62.2,54.0,4,3,7,1289
13733,13733,0.31,60.4,59.0,3,3,4,695
13734,13734,0.7,61.6,61.0,1,4,1,2109
13735,13735,0.54,62.0,54.0,4,3,3,1580
13736,13736,0.31,63.1,58.0,2,2,4,698
13737,13737,0.91,61.0,57.0,4,5,2,4392
13738,13738,0.38,61.2,59.0,3,5,2,898
13739,13739,0.31,62.6,57.0,4,3,7,924
13740,13740,0.52,61.7,56.0,4,3,5,1911
13742,13742,1.02,62.7,59.0,3,4,1,4227
13743,13743,0.7,59.7,59.0,2,6,3,2999
13744,13744,0.38,61.7,56.0,4,4,2,766
13745,13745,0.64,61.5,56.0,4,6,4,2787
13746,13746,0.8,62.9,56.0,4,1,4,2760
13747,13747,0.32,63.2,55.0,1,3,4,645
13748,13748,0.41,64.1,55.0,1,5,6,1228
13749,13749,0.63,60.9,60.0,3,5,6,2789
13750,13750,1.7,61.8,53.0,2,3,4,17219
13751,13751,0.62,61.9,57.0,4,5,3,2260
13752,13752,0.62,60.2,61.0,3,3,1,1345
13753,13753,0.33,61.4,55.0,4,3,6,820
13754,13754,1.06,61.1,58.0,3,3,6,8170
13755,13755,0.25,62.3,55.0,2,5,6,633
13756,13756,0.3,62.8,59.0,3,5,3,844
13757,13757,0.41,62.3,57.0,4,4,3,863
13758,13758,0.55,59.6,59.0,2,5,5,2312
13759,13759,0.3,62.3,59.0,2,3,5,684
13760,13760,0.75,62.2,57.0,4,5,2,2985
13761,13761,1.1,60.7,58.0,3,5,1,4829
13762,13762,0.32,61.1,53.0,4,3,6,842
13764,13764,1.33,62.5,58.0,2,2,1,6482
13765,13765,0.24,61.7,59.0,4,4,5,526
13766,13766,0.54,61.2,57.0,4,2,6,1723
13767,13767,0.9,58.7,63.0,2,5,1,2930
13768,13768,0.7,61.8,59.0,3,4,2,2268
13770,13770,0.32,62.8,53.0,4,4,3,828
13771,13771,0.42,63.4,56.0,2,4,2,926
13772,13772,0.96,63.9,54.0,1,2,4,4456
13773,13773,0.91,64.3,57.0,1,5,1,3632
13774,13774,0.7,65.2,58.0,0,3,0,956
13775,13775,0.3,61.5,56.0,4,2,7,764
13776,13776,1.07,61.4,57.0,4,3,4,7222
13777,13777,1.27,60.7,61.0,2,1,2,6559
13778,13778,1.13,62.0,55.0,4,5,0,3729
13779,13779,0.51,62.5,56.0,3,3,1,1026
13780,13780,2.08,62.3,55.0,4,0,1,12179
13781,13781,0.41,60.0,58.0,3,5,4,1153
13782,13782,0.71,60.6,58.0,2,4,5,3494
13783,13783,0.3,62.0,57.0,4,2,3,457
13784,13784,0.6,61.5,56.0,4,3,6,2509
13785,13785,0.28,61.3,60.0,3,5,6,828
13786,13786,1.53,62.2,57.0,4,1,3,9596
13787,13787,2.02,61.5,60.0,3,4,1,14790
13788,13788,0.34,62.1,54.0,4,5,3,745
13789,13789,0.71,61.9,55.0,4,2,3,3189
13790,13790,0.52,61.5,58.0,2,5,3,1625
13791,13791,0.3,61.6,58.0,3,4,7,1013
13792,13792,1.36,61.7,59.0,3,5,1,7421
13793,13793,1.0,63.2,58.0,2,3,4,6552
13794,13794,0.5,62.1,56.0,4,3,2,1286
13795,13795,1.76,62.0,57.0,2,1,1,9898
13796,13796,0.34,61.3,57.0,2,1,5,596
13797,13797,1.07,62.6,58.0,2,1,2,4451
13798,13798,0.42,61.6,56.0,4,3,2,1136
13799,13799,0.28,63.0,55.0,4,2,7,586
13800,13800,1.01,64.6,59.0,0,5,1,3294
13801,13801,1.63,61.8,57.0,4,2,2,12910
13802,13802,0.3,63.3,57.0,2,3,1,506
13803,13803,0.34,61.8,54.0,4,6,6,1272
13804,13804,0.72,60.1,64.0,1,0,2,1547
13805,13805,1.25,63.3,57.0,2,2,3,7525
13806,13806,0.57,62.2,53.0,4,4,1,1308
13807,13807,0.71,59.6,63.0,2,6,1,1758
13808,13808,1.21,62.9,55.0,2,2,3,7426
13809,13809,1.04,63.6,58.0,2,5,7,11269
13810,13810,0.82,62.2,59.0,3,1,3,2692
13811,13811,1.2,62.3,58.0,3,2,1,5376
13812,13812,1.0,63.3,56.0,2,5,2,5026
13813,13813,0.3,60.9,57.0,4,3,7,895
13814,13814,1.15,61.8,56.0,3,5,1,4701
13815,13815,0.7,58.1,61.0,1,4,1,2020
13816,13816,1.02,62.5,60.0,3,2,0,3199
13817,13817,0.57,63.4,57.0,2,3,2,1369
13818,13818,0.52,62.5,57.0,4,4,4,1588
13819,13819,2.13,62.6,56.0,4,1,1,12356
13820,13820,0.78,61.9,56.0,4,1,4,3105
13821,13821,2.14,61.9,56.0,4,1,1,14321
13822,13822,0.33,61.2,59.0,2,6,6,948
13823,13823,0.3,61.7,56.0,4,4,5,694
13824,13824,0.36,62.4,55.0,4,5,2,631
13825,13825,1.31,60.4,58.0,2,2,3,8261
13826,13826,2.01,61.6,55.0,4,4,1,18183
13827,13827,1.21,60.4,56.0,2,3,5,9878
13828,13828,0.9,62.3,56.0,4,4,3,6830
13829,13829,0.34,60.0,58.0,3,1,2,589
13830,13830,1.04,61.6,58.0,3,2,2,5154
13831,13831,0.37,61.6,54.0,4,6,5,997
13832,13832,0.7,63.6,54.0,1,2,1,1999
13833,13833,1.31,59.6,61.0,3,3,5,11255
13834,13834,0.41,62.3,60.0,2,4,2,679
13835,13835,1.02,60.6,59.0,3,6,2,5998
13836,13836,0.3,63.1,57.0,2,3,3,675
13837,13837,0.7,61.8,53.0,4,2,2,2499
13838,13838,1.05,61.8,58.0,3,4,2,4445
13839,13839,0.3,63.7,58.0,1,5,2,526
13840,13840,1.13,62.4,59.0,3,1,3,4964
13841,13841,1.01,59.3,58.0,3,5,3,7240
13842,13842,0.5,60.7,57.0,3,3,1,978
13843,13843,0.78,63.0,57.0,2,4,1,2515
13844,13844,1.51,60.1,58.0,3,3,4,14375
13845,13845,0.71,62.7,58.0,3,4,4,2879
13846,13846,0.46,62.6,58.0,2,4,1,815
13847,13847,0.41,61.8,55.0,4,1,6,863
13848,13848,1.0,61.9,56.0,4,5,1,4760
13849,13849,0.54,62.2,58.0,3,5,2,1637
13850,13850,0.54,62.8,55.0,4,5,3,1713
13851,13851,0.3,62.4,56.0,4,4,2,475
13852,13852,0.3,62.4,56.0,2,5,3,658
13853,13853,1.28,62.4,58.0,4,3,2,7415
13854,13854,0.3,60.8,61.0,3,3,4,725
13855,13855,0.7,60.7,57.0,4,4,2,2833
13856,13856,1.01,63.9,62.0,1,6,2,5055
13857,13857,1.0,62.9,58.0,3,6,6,10752
13858,13858,2.04,61.8,60.0,2,1,4,18127
13859,13859,0.41,63.8,57.0,2,6,1,727
13860,13860,0.37,59.7,59.0,3,4,3,957
13861,13861,1.71,61.2,62.0,2,2,5,14893
13862,13862,0.5,61.4,60.0,2,4,7,2238
13863,13863,0.7,61.0,57.0,4,4,5,3478
13864,13864,0.3,60.2,60.0,3,6,1,574
13865,13865,0.75,64.4,59.0,1,4,4,2953
13866,13866,0.34,61.0,57.0,4,3,3,765
13867,13867,0.83,62.2,55.0,4,4,2,3560
13868,13868,0.71,62.6,58.0,3,5,3,2982
13869,13869,0.35,60.8,55.0,4,6,2,827
13870,13870,0.7,61.8,56.0,2,4,4,2810
13871,13871,0.53,63.8,56.0,1,3,2,1268
13872,13872,0.33,60.3,59.0,3,3,4,666
13873,13873,0.9,62.5,57.0,2,3,3,4600
13874,13874,0.74,58.3,58.0,3,3,2,2131
13875,13875,1.4,60.9,57.0,4,2,7,10976
13876,13876,1.2,62.4,60.0,2,2,2,6199
13877,13877,0.38,61.7,59.0,3,1,3,812
13878,13878,0.51,60.7,56.0,2,5,1,1104
13879,13879,1.54,62.9,62.0,1,0,2,7349
13880,13880,0.79,62.0,56.0,4,5,4,4240
13881,13881,0.41,62.8,58.0,2,4,3,863
13882,13882,1.07,62.4,55.0,4,2,1,4840
13883,13883,0.6,63.7,56.0,2,6,3,2010
13884,13884,1.07,58.6,60.0,2,3,4,6610
13885,13885,0.3,62.5,59.0,2,2,6,684
13886,13886,0.76,63.3,58.0,2,2,2,2593
13887,13887,0.4,64.2,57.0,1,5,2,857
13888,13888,0.34,59.6,59.0,3,6,2,803
13890,13890,0.32,60.4,57.0,4,4,6,854
13891,13891,0.51,58.0,60.0,1,6,3,1831
13892,13892,0.54,58.8,61.0,2,1,7,1708
13893,13893,1.71,61.3,54.0,2,3,4,17206
13894,13894,1.01,62.7,58.0,3,3,4,6335
13895,13895,1.22,60.4,57.0,4,1,3,7430
13896,13896,0.41,60.7,59.0,3,5,4,964
13897,13897,0.57,62.4,58.0,3,3,4,1851
13898,13898,0.23,61.6,57.0,2,4,5,583
13899,13899,0.71,62.1,62.0,3,5,1,2215
13900,13900,0.31,60.7,60.0,3,0,4,408
13901,13901,0.51,61.9,55.0,4,3,3,1450
13902,13902,0.52,61.9,55.0,4,5,5,2371
13903,13903,1.2,62.0,58.0,4,2,2,6450
13904,13904,1.01,61.3,56.0,4,3,4,5294
13905,13905,1.5,62.2,54.0,4,3,3,13154
13906,13906,1.32,62.7,58.0,3,2,1,6431
13907,13907,1.33,63.7,56.0,1,1,4,6963
13908,13908,0.52,62.7,56.0,4,3,4,1689
13909,13909,0.41,62.1,59.0,3,6,2,791
13910,13910,1.03,61.7,56.0,4,5,3,7533
13911,13911,0.78,61.7,55.0,4,3,3,3184
13912,13912,1.21,64.0,59.0,1,3,0,3415
13913,13913,1.0,61.1,58.0,3,5,1,4704
13914,13914,0.66,62.7,55.0,4,2,4,2222
13915,13915,0.56,60.2,56.0,2,3,4,1686
13916,13916,0.51,61.3,61.0,4,5,1,1128
13917,13917,0.78,62.4,59.0,2,4,1,2586
13918,13918,1.73,60.9,59.0,2,0,3,9510
13919,13919,0.79,58.5,62.0,1,1,3,2451
